# e0bc707b-5987-498d-9d92-59a36068fb99
# da39a3ee5e6b4b0d3255bfef95601890afd80709
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
573.8362616; -108.0764393; 860.5334563; -1.2535523; -0.0025239; 56.5124318; 0.9878776
575.8356910; -106.1751556; 861.1524113; -1.2585816; -0.0025008; 56.5473725; 0.9897210
577.8351205; -104.2706277; 861.7619086; -1.2635474; -0.0024657; 56.5823567; 0.9926349
579.8345500; -102.3635963; 862.3618513; -1.2684524; -0.0024415; 56.6174222; 0.9943485
581.8339795; -100.4533825; 862.9525637; -1.2733093; -0.0024156; 56.6525265; 0.9960572
583.8334090; -98.5401676; 863.5340946; -1.2781118; -0.0023878; 56.6876693; 0.9987060
585.8328385; -96.6245665; 864.1063752; -1.2828573; -0.0023596; 56.7228837; 1.0002835
587.8322679; -94.7060848; 864.6696716; -1.2875470; -0.0023310; 56.7581318; 1.0018520
589.8316974; -92.7849128; 865.2240448; -1.2921790; -0.0023021; 56.7934132; 1.0042176
591.8311269; -90.8614070; 865.7695141; -1.2967515; -0.0022721; 56.8287560; 1.0056457
593.8305564; -88.9353292; 866.3062713; -1.3012647; -0.0022420; 56.8641271; 1.0070684
595.8299859; -87.0068743; 866.8343863; -1.3057170; -0.0022117; 56.8995261; 1.0091353
597.8294153; -85.0761180; 867.3539650; -1.3101078; -0.0021804; 56.9349757; 1.0104035
599.8288448; -83.1430968; 867.8651262; -1.3144364; -0.0021494; 56.9704478; 1.0116731
601.8282743; -81.2079835; 868.3679530; -1.3187029; -0.0021186; 57.0059423; 1.0134124
603.8277038; -79.2706217; 868.8626152; -1.3229050; -0.0020845; 57.0414757; 1.0145078
605.8271333; -77.3312779; 869.3491819; -1.3270407; -0.0020542; 57.0770254; 1.0156068
607.8265628; -75.3900790; 869.8277474; -1.3311212; -0.0020277; 57.1125914; 1.0170086
609.8259922; -73.4467561; 870.2985494; -1.3350583; -0.0019100; 57.1481843; 1.0179228
611.8254217; -71.5018078; 870.7618791; -1.3387875; -0.0018493; 57.1837870; 1.0188385
613.8248512; -69.5551617; 871.2180039; -1.3424821; -0.0018463; 57.2193996; 1.0197416
615.8242807; -67.6067987; 871.6669311; -1.3461987; -0.0018714; 57.2550216; 1.0203981
617.8237102; -65.6567765; 872.1085688; -1.3499496; -0.0018648; 57.2906443; 1.0210543
619.8231397; -63.7050676; 872.5429502; -1.3536397; -0.0018263; 57.3262678; 1.0215132
621.8225691; -61.7518676; 872.9701787; -1.3572605; -0.0017956; 57.3618851; 1.0219347
623.8219986; -59.7971051; 873.3904013; -1.3608195; -0.0017638; 57.3974950; 1.0223549
625.8214281; -57.8408090; 873.8037410; -1.3643134; -0.0017310; 57.4330975; 1.0223124
627.8208576; -55.8832072; 874.2102836; -1.3677421; -0.0016988; 57.4686764; 1.0224809
629.8202871; -53.9241744; 874.6101871; -1.3711067; -0.0016667; 57.5042392; 1.0226463
631.8197166; -51.9637715; 875.0035696; -1.3744071; -0.0016346; 57.5397858; 1.0220959
633.8191460; -50.0021882; 875.3905241; -1.3776434; -0.0016027; 57.5752913; 1.0220086
635.8185755; -48.0393205; 875.7712013; -1.3808162; -0.0015710; 57.6107718; 1.0219137
637.8180050; -46.0752489; 876.1457145; -1.3839257; -0.0015394; 57.6462273; 1.0208561
639.8174345; -44.1100758; 876.5141727; -1.3869721; -0.0015080; 57.6816243; 1.0205134
641.8168640; -42.1437721; 876.8767093; -1.3899561; -0.0014768; 57.7169877; 1.0201558
643.8162935; -40.1764274; 877.2334342; -1.3928779; -0.0014459; 57.7523171; 1.0185981
645.8157229; -38.2080286; 877.5844757; -1.3957380; -0.0014151; 57.7875710; 1.0180026
647.8151524; -36.2386541; 877.9299447; -1.3985369; -0.0013846; 57.8227828; 1.0173831
649.8145819; -34.2683904; 878.2699498; -1.4012752; -0.0013545; 57.8579517; 1.0153369
651.8140114; -32.2971030; 878.6046343; -1.4039565; -0.0013276; 57.8930287; 1.0144979
653.8134409; -30.3249914; 878.9340733; -1.4065903; -0.0013134; 57.9280554; 1.0136273
655.8128703; -28.3521061; 879.2583162; -1.4092151; -0.0013123; 57.9630309; 1.0111075
657.8122998; -26.3782364; 879.5774400; -1.4117847; -0.0012574; 57.9978985; 1.0100206
659.8117293; -24.4036447; 879.8915867; -1.4142486; -0.0012129; 58.0327077; 1.0088986
661.8111588; -22.4283598; 880.2009324; -1.4166404; -0.0011798; 58.0674574; 1.0059438
663.8105883; -20.4522109; 880.5056356; -1.4189719; -0.0011523; 58.1020846; 1.0046516
665.8100178; -18.4754375; 880.8057739; -1.4212485; -0.0011251; 58.1366467; 1.0033276
667.8094472; -16.4980662; 881.1014539; -1.4234710; -0.0010981; 58.1711428; 0.9999798
669.8088767; -14.5199034; 881.3928131; -1.4256403; -0.0010717; 58.2055035; 0.9984929
671.8083062; -12.5411957; 881.6799216; -1.4277569; -0.0010457; 58.2397928; 0.9969849
673.8077357; -10.5619667; 881.9628818; -1.4298219; -0.0010200; 58.2740102; 0.9932720
675.8071652; -8.5820142; 882.2418259; -1.4318363; -0.0009949; 58.3080803; 0.9916087
677.8065947; -6.6015869; 882.5168202; -1.4338006; -0.0009701; 58.3420734; 0.9899392
679.8060241; -4.6207046; 882.7879623; -1.4357158; -0.0009457; 58.3759895; 0.9859002
681.8054536; -2.6391636; 883.0553782; -1.4375829; -0.0009219; 58.4097477; 0.9840746
683.8048831; -0.6572080; 883.3191308; -1.4394026; -0.0008985; 58.4434240; 0.9822471
685.8043126; 1.3251472; 883.5793132; -1.4411760; -0.0008754; 58.4770183; 0.9779601
687.8037421; 3.3080956; 883.8360434; -1.4429038; -0.0008529; 58.5104469; 0.9759661
689.8031716; 5.2914082; 884.0893825; -1.4445868; -0.0008309; 58.5437883; 0.9739991
691.8026010; 7.2750752; 884.3394184; -1.4462265; -0.0008093; 58.5770436; 0.9695096
693.8020305; 9.2592722; 884.5862600; -1.4478231; -0.0007876; 58.6101268; 0.9673636
695.8014600; 11.2437894; 884.8299672; -1.4493795; -0.0007724; 58.6431182; 0.9652828
697.8008895; 13.2286259; 885.0706020; -1.4509145; -0.0007628; 58.6760202; 0.9606472
699.8003190; 15.2139082; 885.3082282; -1.4524159; -0.0007391; 58.7087458; 0.9583309
701.7997485; 17.1994922; 885.5429152; -1.4538690; -0.0007137; 58.7413744; 0.9561293
703.7991779; 19.1854301; 885.7747712; -1.4552694; -0.0006873; 58.7739100; 0.9513485
705.7986074; 21.1716817; 886.0038918; -1.4566260; -0.0006697; 58.8062650; 0.9489011
707.7980369; 23.1582383; 886.2303526; -1.4579473; -0.0006518; 58.8385191; 0.9466225
709.7974664; 25.1451060; 886.4542264; -1.4592324; -0.0006337; 58.8706781; 0.9417665
711.7968959; 27.1322272; 886.6755788; -1.4604822; -0.0006165; 58.9026547; 0.9391957
713.7963253; 29.1196307; 886.8944828; -1.4616978; -0.0005996; 58.9345267; 0.9368496
715.7957548; 31.1073238; 887.1110072; -1.4628799; -0.0005829; 58.9663020; 0.9319412
717.7951843; 33.0952219; 887.3252096; -1.4640293; -0.0005668; 58.9978938; 0.9292656
719.7946138; 35.0833793; 887.5371607; -1.4651467; -0.0005510; 59.0293780; 0.9268694
721.7940433; 37.0718036; 887.7469249; -1.4662329; -0.0005355; 59.0607644; 0.9219359
723.7934728; 39.0603962; 887.9545537; -1.4672887; -0.0005205; 59.0919672; 0.9191735
725.7929022; 41.0492251; 888.1601150; -1.4683146; -0.0005058; 59.1230600; 0.9167422
727.7923317; 43.0382976; 888.3636684; -1.4693115; -0.0004914; 59.1540544; 0.9118063
729.7917612; 45.0275112; 888.5652613; -1.4702801; -0.0004774; 59.1848658; 0.9089744
731.7911907; 47.0169388; 888.7649574; -1.4712209; -0.0004638; 59.2155655; 0.9065210
733.7906202; 49.0065857; 888.9628122; -1.4721347; -0.0004503; 59.2461665; 0.9016014
735.7900497; 50.9963545; 889.1588696; -1.4730222; -0.0004374; 59.2765858; 0.8987173
737.7894791; 52.9863180; 889.3531889; -1.4738842; -0.0004252; 59.3068922; 0.8962549
739.7889086; 54.9764723; 889.5458189; -1.4747228; -0.0004142; 59.3371002; 0.8913830
741.7883381; 56.9667342; 889.7367912; -1.4755477; -0.0004109; 59.3671288; 0.8884581
743.7877676; 58.9571480; 889.9261303; -1.4763603; -0.0003981; 59.3970437; 0.8859883
745.7871971; 60.9477878; 890.1138931; -1.4771366; -0.0003790; 59.4268604; 0.8811088
747.7866266; 62.9384749; 890.3001351; -1.4778816; -0.0003662; 59.4564981; 0.8781345
749.7860560; 64.9293328; 890.4849223; -1.4786018; -0.0003547; 59.4860211; 0.8756532
751.7854855; 66.9203967; 890.6683044; -1.4793004; -0.0003441; 59.5154460; 0.8708018
753.7849150; 68.9114743; 890.8503064; -1.4799779; -0.0003337; 59.5446936; 0.8677974
755.7843445; 70.9027072; 891.0309828; -1.4806350; -0.0003236; 59.5738259; 0.8653127
757.7837740; 72.8941383; 891.2103780; -1.4812722; -0.0003138; 59.6028606; 0.8604790
759.7832035; 74.8855642; 891.3885132; -1.4818900; -0.0003042; 59.6317191; 0.8574592
761.7826329; 76.8771328; 891.5654401; -1.4824888; -0.0002949; 59.6604625; 0.8549770
763.7820624; 78.8688907; 891.7412003; -1.4830692; -0.0002857; 59.6891089; 0.8501630
765.7814919; 80.8606267; 891.9158118; -1.4836316; -0.0002769; 59.7175803; 0.8471428
767.7809214; 82.8524941; 892.0893237; -1.4841765; -0.0002682; 59.7459371; 0.8446682
769.7803509; 84.8445447; 892.2617751; -1.4847043; -0.0002598; 59.7741977; 0.8398724
771.7797803; 86.8365558; 892.4331806; -1.4852154; -0.0002515; 59.8022846; 0.8368653
773.7792098; 88.8286878; 892.6035874; -1.4857102; -0.0002436; 59.8302578; 0.8344019
775.7786393; 90.8210027; 892.7730324; -1.4861896; -0.0002358; 59.8581357; 0.8296191
777.7780688; 92.8132570; 892.9415263; -1.4866527; -0.0002274; 59.8858409; 0.8266390
779.7774983; 94.8056221; 893.1091169; -1.4871004; -0.0002214; 59.9134338; 0.8241864
781.7769278; 96.7981747; 893.2758347; -1.4875385; -0.0002141; 59.9409322; 0.8193673
783.7763572; 98.7906296; 893.4417026; -1.4879284; -0.0001759; 59.9682573; 0.8163567
785.7757867; 100.7833100; 893.6068834; -1.4882421; -0.0001379; 59.9954697; 0.8138809
787.7752162; 102.7760134; 893.7715127; -1.4884809; -0.0001081; 60.0225872; 0.8091574
789.7746457; 104.7688135; 893.9356690; -1.4887518; -0.0001630; 60.0495353; 0.8063331
791.7740752; 106.7616140; 894.0991802; -1.4891107; -0.0001803; 60.0763772; 0.8039614
793.7735047; 108.7542295; 894.2619562; -1.4894614; -0.0001710; 60.1031282; 0.7992373
795.7729341; 110.7472184; 894.4240742; -1.4897989; -0.0001666; 60.1297103; 0.7964101
797.7723636; 112.7401780; 894.5855218; -1.4901269; -0.0001610; 60.1561867; 0.7940226
799.7717931; 114.7329397; 894.7463080; -1.4904421; -0.0001544; 60.1825721; 0.7893787
801.7712226; 116.7261036; 894.9065067; -1.4907454; -0.0001489; 60.2087917; 0.7865961
803.7706521; 118.7192321; 895.0661045; -1.4910397; -0.0001471; 60.2349075; 0.7842530
805.7700816; 120.7120938; 895.2250907; -1.4913352; -0.0001530; 60.2609343; 0.7798360
807.7695110; 122.7053639; 895.3834669; -1.4916990; -0.0002109; 60.2868033; 0.7770640
809.7689405; 124.6983978; 895.5409954; -1.4921355; -0.0001956; 60.3125693; 0.7747226
811.7683700; 126.6916391; 895.6977620; -1.4924603; -0.0001333; 60.3382468; 0.7701545
813.7677995; 128.6848933; 895.8539706; -1.4927087; -0.0001152; 60.3637620; 0.7673435
815.7672290; 130.6782359; 896.0097226; -1.4929250; -0.0001039; 60.3891734; 0.7650250
817.7666585; 132.6716959; 896.1650667; -1.4931259; -0.0000969; 60.4144974; 0.7606635
819.7660879; 134.6650452; 896.3200142; -1.4933117; -0.0000890; 60.4396664; 0.7578573
821.7655174; 136.6584618; 896.4746101; -1.4934814; -0.0000805; 60.4647322; 0.7555724
823.7649469; 138.6520192; 896.6288942; -1.4936334; -0.0000715; 60.4897121; 0.7512782
825.7643764; 140.6454362; 896.7828807; -1.4937675; -0.0000626; 60.5145398; 0.7484570
827.7638059; 142.6389194; 896.9366232; -1.4938790; -0.0000459; 60.5392641; 0.7461823
829.7632353; 144.6325499; 897.0901935; -1.4939493; -0.0000257; 60.5639032; 0.7419153
831.7626648; 146.6260382; 897.2436433; -1.4939926; -0.0000177; 60.5883916; 0.7391174
833.7620943; 148.6195853; 897.3970263; -1.4940213; -0.0000118; 60.6127777; 0.7368716
835.7615238; 150.6131723; 897.5503646; -1.4940404; -0.0000063; 60.6370799; 0.7326466
837.7609533; 152.6066811; 897.7036758; -1.4940395; 0.0000073; 60.6612332; 0.7298289
839.7603828; 154.6002061; 897.8570171; -1.4940118; 0.0000202; 60.6852840; 0.7275723
841.7598122; 156.5937892; 898.0104439; -1.4939589; 0.0000327; 60.7092510; 0.7233354
843.7592417; 158.5872787; 898.1639945; -1.4938811; 0.0000451; 60.7330690; 0.7205199
845.7586712; 160.5807743; 898.3177262; -1.4937791; 0.0000567; 60.7567850; 0.7182673
847.7581007; 162.5743168; 898.4716887; -1.4936547; 0.0000676; 60.7804177; 0.7140456
849.7575302; 164.5677528; 898.6259132; -1.4935102; 0.0000769; 60.8039024; 0.7111774
851.7569597; 166.5611860; 898.7804454; -1.4933481; 0.0000846; 60.8272837; 0.6644313
853.7563891; 168.5546599; 898.9353199; -1.4931723; 0.0000910; 60.8491201; 0.2923760
855.7558186; 170.5480157; 899.0905486; -1.4929868; 0.0000945; 60.8587264; -0.3377293
857.7552481; 172.5413641; 899.2461553; -1.4927954; 0.0000962; 60.8476298; -0.9060019
859.7546776; 174.5347540; 899.4021509; -1.4926026; 0.0000963; 60.8178516; -2.2690929
861.7541071; 176.5280181; 899.5585216; -1.4924124; 0.0000939; 60.7432078; -3.3951303
863.7535366; 178.5212718; 899.7152678; -1.4922279; 0.0000900; 60.6313504; -4.3411843
865.7529660; 180.5145830; 899.8723794; -1.4920529; 0.0000849; 60.4880225; -6.2078418
867.7523955; 182.5077684; 900.0298209; -1.4918894; 0.0000786; 60.2824732; -7.4838938
869.7518250; 184.5008967; 900.1875747; -1.4917347; 0.0000787; 60.0337367; -8.5228454
871.7512545; 186.4941828; 900.3456571; -1.4915722; 0.0000927; 59.7492082; -10.3918486
873.7506840; 188.4873904; 900.5041564; -1.4912792; 0.0002004; 59.4004406; -11.4671547
875.7501135; 190.4809607; 900.6634574; -1.4908494; 0.0001746; 59.0131919; -12.3144890
877.7495429; 192.4736247; 900.8233759; -1.4906180; 0.0000641; 58.5944785; -13.6677732
879.7489724; 194.4671193; 900.9836638; -1.4905186; 0.0000353; 58.1262197; -14.1970928
881.7484019; 196.4602276; 901.1440648; -1.4904700; 0.0000182; 57.6357983; -14.5568306
883.7478314; 198.4526064; 901.3044811; -1.4904422; 0.0000103; 57.1285789; -14.8011414
885.7472609; 200.4461063; 901.4650336; -1.4904211; 0.0000108; 56.6081871; -14.7057503
887.7466903; 202.4391528; 901.6255905; -1.4904055; 0.0000004; 56.0863676; -14.6035301
889.7461198; 204.4315766; 901.7860980; -1.4904217; -0.0000104; 55.5633258; -14.5264113
891.7455493; 206.4251139; 901.9466821; -1.4903988; 0.0000335; 55.0381150; -14.4484933
893.7449788; 208.4179557; 902.1072407; -1.4905346; -0.0003156; 54.5107019; -14.3581278
895.7444083; 210.4097802; 902.2664326; -1.4917315; -0.0007909; 53.9814828; -14.2957997
897.7438378; 212.4019229; 902.4227842; -1.4931640; -0.0006410; 53.4493555; -14.1877351
899.7432672; 214.3931806; 902.5765579; -1.4941656; -0.0003011; 52.9159603; -14.0724594
901.7426967; 216.3890455; 902.7294797; -1.4943569; 0.0000553; 52.3815337; -13.9797845
903.7421262; 218.3812095; 902.8821942; -1.4942067; 0.0000947; 51.8451722; -13.8624817
905.7415557; 220.3750600; 903.0356020; -1.4935575; 0.0007748; 51.3077750; -13.7421980
907.7409852; 222.3714344; 903.1923387; -1.4910273; 0.0015380; 50.7694264; -13.6672893
909.7404147; 224.3655974; 903.3542309; -1.4888555; 0.0006351; 50.2282898; -13.5999298
911.7398441; 226.3602432; 903.5188171; -1.4882250; 0.0001720; 49.6839702; -13.5136748
913.7392736; 228.3499709; 903.6837168; -1.4880520; -0.0000060; 49.1371307; -13.4693984
915.7387031; 230.3448935; 903.8489757; -1.4883266; -0.0002701; 48.5859588; -13.3925219
917.7381326; 232.3370004; 904.0129135; -1.4891420; -0.0005493; 48.0316623; -13.3025702
919.7375621; 234.3274765; 904.1745182; -1.4905167; -0.0007610; 47.4746826; -13.2422875
921.7369916; 236.3203695; 904.3337014; -1.4914757; -0.0001974; 46.9136595; -13.1418121
923.7364210; 238.3130505; 904.4919902; -1.4915199; 0.0000105; 46.3501801; -13.0340277
925.7358505; 240.3066951; 904.6503725; -1.4915280; -0.0000141; 45.7844728; -12.9794032
927.7352800; 242.2995914; 904.8086605; -1.4915397; 0.0000023; 45.2141035; -12.8928869
929.7347095; 244.2924915; 904.9669547; -1.4915271; 0.0000052; 44.6403216; -12.7904979
931.7341390; 246.2860533; 905.1253217; -1.4915217; 0.0000008; 44.0637143; -12.7336384
933.7335685; 248.2789231; 905.2836395; -1.4915194; 0.0000016; 43.4820755; -12.6479258
935.7329979; 250.2718303; 905.4419668; -1.4915147; 0.0000036; 42.8965456; -12.5422923
937.7324274; 252.2654566; 905.6003661; -1.4915036; 0.0000131; 42.3079043; -12.4836249
939.7318569; 254.2583358; 905.7587787; -1.4914272; 0.0000633; 41.7137688; -12.3981141
941.7312864; 256.2515023; 905.9174512; -1.4912896; 0.0000525; 41.1152064; -12.2906933
943.7307159; 258.2449782; 906.0763562; -1.4912285; 0.0000129; 40.5131022; -12.2410709
945.7301453; 260.2379549; 906.2352891; -1.4912107; 0.0000049; 39.9043999; -12.1587528
947.7295748; 262.2310167; 906.3942487; -1.4912080; -0.0000017; 39.2904568; -12.0513257
949.7290043; 264.2243174; 906.5532210; -1.4912165; -0.0000035; 38.6723214; -12.0101882
951.7284338; 266.2173327; 906.7121698; -1.4911990; 0.0000210; 38.0463059; -11.8684904
953.7278633; 268.2104257; 906.8712238; -1.4910968; 0.0001030; 37.4173887; -11.6941689
955.7272928; 270.2036089; 907.0307018; -1.4907718; 0.0002375; 36.7871940; -11.4277870
957.7267222; 272.1965488; 907.1911832; -1.4900280; 0.0005065; 36.1607458; -11.0353610
959.7261517; 274.1893865; 907.3537183; -1.4886712; 0.0008993; 35.5453328; -10.6561530
961.7255812; 276.1819273; 907.5198448; -1.4863977; 0.0013998; 34.9407818; -9.8952363
963.7250107; 278.1738986; 907.6916745; -1.4828486; 0.0021502; 34.3698789; -9.1630303
965.7244402; 280.1650833; 907.8720895; -1.4777332; 0.0030134; 33.8326308; -8.5412483
967.7238697; 282.1553461; 908.0645261; -1.4707673; 0.0039531; 33.3240403; -7.4275149
969.7232991; 284.1437720; 908.2726563; -1.4619332; 0.0048837; 32.8753719; -6.8047072
971.7227286; 286.1301239; 908.5001764; -1.4512932; 0.0057203; 32.4588819; -6.2981838
973.7221581; 288.1140219; 908.7504263; -1.4390894; 0.0064729; 32.0685744; -5.6822678
975.7215876; 290.0940766; 909.0261563; -1.4255888; 0.0070328; 31.7123143; -5.4475250
977.7210171; 292.0701949; 909.3297038; -1.4110090; 0.0075212; 31.3669730; -5.2414927
979.7204466; 294.0420041; 909.6630072; -1.3955376; 0.0079496; 31.0310651; -4.9632934
981.7198760; 296.0074675; 910.0274364; -1.3792565; 0.0083390; 30.7095993; -4.7850248
983.7193055; 297.9669024; 910.4246383; -1.3622121; 0.0086982; 30.3964612; -4.6210828
985.7187350; 299.9198363; 910.8560103; -1.3444833; 0.0090291; 30.0909587; -4.4004158
987.7181645; 301.8633940; 911.3222088; -1.3261837; 0.0092817; 29.7971333; -4.3085545
989.7175940; 303.7985969; 911.8245461; -1.3073854; 0.0095127; 29.5066069; -4.2152567
991.7170235; 305.7246243; 912.3638035; -1.2881493; 0.0097216; 29.2195762; -4.1347117
993.7164529; 307.6383070; 912.9399408; -1.2685125; 0.0099289; 28.9352640; -4.0868607
995.7158824; 309.5410481; 913.5542270; -1.2484480; 0.0101499; 28.6514698; -4.0389951
997.7153119; 311.4314843; 914.2072005; -1.2279068; 0.0103899; 28.3682102; -3.9790251
999.7147414; 313.3064290; 914.8987585; -1.2068720; 0.0106638; 28.0863631; -3.8688103
1001.7141709; 315.1673382; 915.6305705; -1.1852671; 0.0109597; 27.8095841; -3.7120134
1003.7136003; 317.0119307; 916.4030714; -1.1630114; 0.0112971; 27.5414079; -2.9311244
1005.7130298; 318.8374060; 917.2161989; -1.1405940; 0.0110293; 27.3277880; -2.4998866
1007.7124593; 320.6467444; 918.0704583; -1.1188294; 0.0109896; 27.1442683; -1.8264912
1009.7118888; 322.4358060; 918.9641882; -1.0958349; 0.0120389; 27.0093950; -1.5385504
1011.7113183; 324.2060851; 919.9023156; -1.0709831; 0.0126174; 26.8952593; -1.4233314
1013.7107478; 325.9476471; 920.8824096; -1.0452470; 0.0130800; 26.7892380; -1.4162223
1015.7101772; 327.6665668; 921.9096644; -1.0189740; 0.0132047; 26.6833281; -1.4244968
1017.7096067; 329.3602839; 922.9836750; -0.9923561; 0.0132660; 26.5763737; -1.2876296
1019.7090362; 331.0148768; 924.0955519; -0.9658479; 0.0132996; 26.4793238; -0.6890509
1021.7084657; 332.6452138; 925.2549793; -0.9394724; 0.0130636; 26.4272430; -0.0392537
1023.7078952; 334.2490487; 926.4599782; -0.9135058; 0.0128156; 26.4242730; 0.1510473
1025.7073247; 335.8121940; 927.6983980; -0.8879868; 0.0131367; 26.4356997; 0.1511836
1027.7067541; 337.3393208; 928.9747257; -0.8610262; 0.0138346; 26.4471318; 0.1441239
1029.7061836; 338.8367666; 930.2976705; -0.8334494; 0.0135520; 26.4580255; 0.1268649
1031.7056131; 340.2945892; 931.6576689; -0.8068225; 0.0132570; 26.4676109; 0.1060528
1033.7050426; 341.7193524; 933.0591816; -0.7804029; 0.0133192; 26.4756212; 0.0820184
1035.7044721; 343.1091215; 934.5011758; -0.7534230; 0.0135386; 26.4818144; 0.0490236
1037.7039016; 344.4581633; 935.9788363; -0.7264791; 0.0134012; 26.4855156; 0.0139176
1039.7033310; 345.7633432; 937.4878500; -0.6996723; 0.0134885; 26.4865662; 0.0220139
1041.7027605; 347.0305383; 939.0351005; -0.6729850; 0.0128267; 26.4882279; 0.0666415
1043.7021900; 348.2599678; 940.6173339; -0.6485530; 0.0118942; 26.4932578; 0.4069993
1045.7016195; 349.4443639; 942.2220559; -0.6222712; 0.0143560; 26.5239560; 1.3082418
1047.7010490; 350.5812755; 943.8573668; -0.5926735; 0.0147665; 26.6223913; 2.1452249
1049.7004785; 351.6786202; 945.5392509; -0.5639063; 0.0131675; 26.7830201; 3.8680414
1051.6999079; 352.7263350; 947.2385505; -0.5427416; 0.0082305; 27.0702405; 4.7254823
1053.6993374; 353.7520053; 948.9658317; -0.5302001; 0.0044958; 27.4170468; 5.2741756
1055.6987669; 354.7575742; 950.6948530; -0.5243955; 0.0012271; 27.7990133; 5.2557004
